 156295	Journal.relatedItem.titleInfo.subTitle
 156295	nldidlnorm.Item.Component.Resource.mods.relatedItem.titleInfo.subTitle
 154105	nldidlnorm.Item.Component.Resource.mods.name1.affiliation
 153015	nldidlnorm.Item.Component.Resource.mods.name8.role.roleTerm.text
 152250	nldidlnorm.Item.Component.Resource.mods.classification._attrs
 151944	nldidlnorm.Item.Component.Resource.mods.name7.role1.roleTerm._attrs
 147797	nldidlnorm.Item.Component.Resource.mods.name3.nameIdentifier.text
 144370	Journal.relatedItem.identifier1._attrs
 144370	Journal.relatedItem.identifier1.text
 144370	nldidlnorm.Item.Component.Resource.mods.relatedItem.identifier1._attrs
 144370	nldidlnorm.Item.Component.Resource.mods.relatedItem.identifier1.text
 142988	Keywords.topic8
 142988	nldidlnorm.Item.Component.Resource.mods.subject.topic8
 138504	nldidlnorm.Item.Component.Resource.mods.name2.role.roleTerm1._attrs
 135307	nldidlnorm.Item.Component.Resource.mods.name7.namePart._attrs
 135307	nldidlnorm.Item.Component.Resource.mods.name7.namePart.text
 135260	nldidlnorm.Item.Component.Resource.mods.name5.role1.roleTerm.text
 134772	nldidlnorm.Item.Component.Resource.mods.name7.namePart1._attrs
 134772	nldidlnorm.Item.Component.Resource.mods.name7.namePart1.text
 132798	nldidlnorm.Item3.Component.Resource
 131128	nldidlnorm.Item.Component.Resource.mods.name3.role2.roleTerm._attrs
 131005	nldidlnorm.Item.Component.Resource.mods.extension.rights._attrs
 130942	nldidlnorm.Item.Component.Resource.mods.extension.rights.description
 129480	nldidlnorm.Item.Component.Resource.mods.subject1.topic1
 128934	nldidlnorm.Item1.Descriptor2.Statement.modified
 127769	nldidlnorm.Item.Component.Resource.mods.name1.role2.roleTerm.text
 123995	Keywords.topic9
 123995	nldidlnorm.Item.Component.Resource.mods.subject.topic9
 121199	nldidlnorm.Item.Component.Resource.mods.name5.namePart
 121184	nldidlnorm.Item.Component.Resource.mods.name5.nameIdentifier._attrs
 116060	nldidlnorm.Item.Component.Resource.mods.name9.role.roleTerm.text
 115586	nldidlnorm.Item.Component.Resource.mods.name1.displayForm
 115370	nldidlnorm.Item.Component.Resource.mods.name8.role1.roleTerm._attrs
 108085	nldidlnorm.Item.Component.Resource.mods.name2.affiliation
 107818	nldidlnorm.Item.Component.Resource.mods.name.displayForm
 107711	nldidlnorm.Item.Component.Resource.mods.titleInfo.subTitle
 106710	nldidlnorm.Item.Component.Resource.mods.name.affiliation1
 105738	nldidlnorm.Item.Component.Resource.mods.name.namePart
 104942	nldidlnorm.Item.Component.Resource.mods.language.languageTerm1._attrs
 104911	nldidlnorm.Item.Component.Resource.mods.name.role.roleTerm1.text
 102618	nldidlnorm.Item.Component.Resource.mods.name4.role2.roleTerm._attrs
 101789	nldidlnorm.Item.Component.Resource.mods.name6.role1.roleTerm.text
  98818	nldidlnorm.Item.Component.Resource.mods.name8.namePart._attrs
  98818	nldidlnorm.Item.Component.Resource.mods.name8.namePart.text
  98454	nldidlnorm.Item.Component.Resource.mods.identifier6._attrs
